Frame, Time (ms), Delta (ms) , Memory (mb)
 7486,121836.000,21.023,4812
 7487,121852.773,16.770,4812
 7488,121875.133,22.364,4812
 7489,121899.688,24.555,4812
 7490,121933.406,33.718,4812
 7491,121953.930,20.517,4812
 7492,121978.289,24.361,4812
 7493,122002.125,23.838,4812
 7494,122022.945,20.822,4812
 7495,122047.789,24.842,4812
 7496,122072.367,24.579,4812
 7497,122101.359,28.990,4812
 7498,122126.281,24.921,4812
 7499,122150.328,24.050,4812
 7500,122184.055,33.726,4812
 7501,122212.562,28.514,4812
 7502,122250.602,38.031,4812
 7503,122276.000,25.397,4812
 7504,122295.734,19.735,4812
 7505,122317.320,21.586,4812
 7506,122351.742,34.427,4812
 7507,122374.328,22.580,4812
 7508,122403.672,29.343,4812
 7509,122425.352,21.682,4812
 7510,122446.914,21.567,4812
 7511,122470.219,23.308,4812
 7512,122495.375,25.152,4812
 7513,122520.016,24.636,4812
 7514,122544.633,24.623,4812
 7515,122572.750,28.113,4812
 7516,122594.961,22.211,4812
 7517,122633.055,38.099,4812
 7518,122656.680,23.622,4812
 7519,122681.156,24.479,4812
 7520,122705.969,24.810,4812
 7521,122730.812,24.848,4812
 7522,122765.031,34.214,4812
 7523,122795.883,30.856,4812
 7524,122810.805,14.922,4812
 7525,122833.453,22.645,4812
 7526,122860.656,27.201,4812
 7527,122890.141,29.489,4812
 7528,122918.914,28.773,4812
 7529,122942.047,23.129,4812
 7530,122965.109,23.063,4812
 7531,122983.227,18.123,4812
 7532,123006.062,22.830,4812
 7533,123029.414,23.349,4812
 7534,123056.172,26.767,4812
 7535,123079.289,23.105,4812
 7536,123110.000,30.717,4812
 7537,123133.219,23.225,4812
 7538,123158.680,25.458,4812
 7539,123190.688,32.004,4812
 7540,123221.492,30.806,4812
 7541,123241.250,19.758,4812
 7542,123265.352,24.100,4812
 7543,123289.453,24.105,4812
 7544,123318.359,28.904,4812
 7545,123343.172,24.819,4812
 7546,123369.625,26.440,4812
 7547,123395.008,25.386,4812
 7548,123419.703,24.696,4812
 7549,123439.273,19.568,4812
 7550,123465.242,25.980,4812
 7551,123498.945,33.694,4811
 7552,123528.719,29.773,4811
 7553,123541.789,13.075,4811
 7554,123565.344,23.554,4812
 7555,123594.055,28.710,4812
 7556,123614.852,20.799,4812
 7557,123640.570,25.722,4812
 7558,123669.758,29.183,4812
 7559,123697.516,27.758,4812
 7560,123716.844,19.331,4812
 7561,123748.281,31.429,4812
 7562,123784.125,35.849,4812
 7563,123809.430,25.308,4812
 7564,123826.195,16.769,4812
 7565,123856.812,30.613,4812
 7566,123872.453,15.640,4812
 7567,123892.461,20.004,4812
 7568,123920.273,27.808,4812
 7569,123940.969,20.700,4812
 7570,123972.266,31.295,4812
 7571,123993.938,21.669,4812
 7572,124018.773,24.840,4812
 7573,124043.461,24.690,4812
 7574,124062.195,18.741,4812
 7575,124086.086,23.885,4812
 7576,124107.633,21.542,4812
 7577,124136.570,28.946,4812
 7578,124157.039,20.463,4812
 7579,124190.250,33.214,4812
 7580,124207.680,17.427,4812
 7581,124232.094,24.414,4812
 7582,124250.820,18.727,4812
 7583,124276.938,26.117,4812
 7584,124300.766,23.827,4812
 7585,124326.070,25.304,4812
 7586,124351.719,25.648,4812
 7587,124372.688,20.967,4812
 7588,124403.422,30.741,4812
 7589,124427.320,23.896,4812
 7590,124448.430,21.113,4812
 7591,124471.422,22.989,4812
 7592,124494.859,23.440,4812
 7593,124518.031,23.166,4812
 7594,124540.055,22.029,4812
 7595,124570.078,30.020,4812
 7596,124595.109,25.031,4812
 7597,124620.312,25.202,4812
 7598,124646.133,25.824,4812
 7599,124668.602,22.463,4812
 7600,124693.938,25.337,4812
 7601,124727.727,33.794,4812
 7602,124753.352,25.626,4812
 7603,124779.625,26.268,4812
 7604,124801.000,21.378,4812
 7605,124827.047,26.050,4812
 7606,124847.547,20.501,4812
 7607,124871.070,23.522,4812
 7608,124896.891,25.820,4812
 7609,124917.445,20.553,4812
 7610,124945.758,28.315,4812
 7611,124970.352,24.590,4812
 7612,124991.836,21.484,4812
 7613,125019.578,27.749,4812
 7614,125037.461,17.878,4812
 7615,125058.789,21.331,4812
 7616,125080.422,21.629,4812
 7617,125103.484,23.064,4811
 7618,125127.094,23.608,4811
 7619,125154.453,27.360,4811
 7620,125179.414,24.957,4811
 7621,125214.234,34.828,4811
 7622,125233.711,19.468,4811
 7623,125261.602,27.894,4811
 7624,125283.492,21.890,4811
 7625,125305.930,22.434,4811
 7626,125325.344,19.414,4811
 7627,125349.844,24.505,4811
 7628,125373.289,23.446,4811
 7629,125395.602,22.308,4811
 7630,125421.617,26.013,4811
 7631,125457.164,35.554,4811
 7632,125481.781,24.621,4811
 7633,125503.914,22.132,4811
 7634,125529.266,25.347,4811
 7635,125551.719,22.451,4811
 7636,125574.445,22.729,4811
 7637,125598.180,23.738,4811
 7638,125621.492,23.312,4811
 7639,125646.766,25.272,4811
 7640,125675.734,28.963,4811
 7641,125701.508,25.783,4811
 7642,125720.273,18.756,4811
 7643,125745.430,25.158,4811
 7644,125774.805,29.380,4811
 7645,125798.258,23.444,4811
 7646,125820.562,22.311,4811
 7647,125857.562,37.001,4811
 7648,125877.055,19.490,4811
 7649,125903.297,26.242,4811
 7650,125930.094,26.802,4811
 7651,125956.773,26.677,4811
 7652,125981.961,25.183,4811
 7653,126007.141,25.184,4811
 7654,126027.539,20.398,4811
 7655,126051.734,24.192,4811
 7656,126080.445,28.716,4811
 7657,126104.523,24.078,4811
 7658,126132.898,28.373,4811
 7659,126157.750,24.854,4811
 7660,126177.930,20.172,4811
 7661,126200.516,22.590,4811
 7662,126229.141,28.629,4811
 7663,126252.117,22.971,4811
 7664,126280.422,28.310,4811
 7665,126304.570,24.147,4811
 7666,126334.836,30.264,4811
 7667,126360.812,25.982,4811
 7668,126383.789,22.972,4812
 7669,126408.086,24.297,4812
 7670,126441.516,33.435,4812
 7671,126462.273,20.749,4812
 7672,126489.633,27.362,4812
 7673,126516.805,27.177,4812
 7674,126546.648,29.841,4812
 7675,126576.938,30.285,4812
 7676,126595.852,18.919,4812
 7677,126624.273,28.415,4812
 7678,126649.352,25.079,4812
 7679,126680.375,31.028,4812
 7680,126704.359,23.979,4812
 7681,126734.695,30.343,4812
 7682,126760.062,25.361,4812
 7683,126785.750,25.692,4812
 7684,126813.234,27.485,4812
 7685,126837.164,23.927,4812
 7686,126868.742,31.576,4812
 7687,126895.508,26.775,4812
 7688,126918.781,23.265,4812
 7689,126946.711,27.932,4812
 7690,126980.117,33.410,4812
 7691,127005.539,25.421,4812
 7692,127030.047,24.507,4812
 7693,127060.195,30.147,4812
 7694,127072.984,12.789,4812
 7695,127103.508,30.521,4812
 7696,127133.703,30.193,4812
 7697,127164.422,30.727,4812
 7698,127198.523,34.100,4812
 7699,127216.172,17.647,4812
 7700,127243.367,27.192,4812
 7701,127266.297,22.931,4812
 7702,127288.773,22.481,4812
 7703,127313.219,24.442,4812
 7704,127339.586,26.363,4812
 7705,127375.219,35.641,4812
 7706,127406.117,30.892,4812
 7707,127430.391,24.274,4812
 7708,127457.445,27.057,4812
 7709,127488.758,31.314,4812
 7710,127513.820,25.064,4812
 7711,127539.328,25.505,4812
 7712,127565.539,26.215,4812
 7713,127597.688,32.146,4812
 7714,127628.711,31.021,4812
 7715,127657.188,28.478,4812
 7716,127679.320,22.133,4812
 7717,127708.797,29.473,4812
 7718,127736.648,27.849,4812
 7719,127762.164,25.525,4812
 7720,127788.820,26.654,4812
 7721,127823.828,35.007,4812
 7722,127852.195,28.372,4812
 7723,127891.023,38.822,4812
 7724,127921.297,30.272,4812
 7725,127944.797,23.499,4812
 7726,127963.781,18.985,4812
 7727,127990.641,26.861,4813
 7728,128021.945,31.302,4813
 7729,128052.758,30.815,4813
 7730,128076.883,24.129,4813
 7731,128104.516,27.634,4813
 7732,128134.305,29.781,4813
 7733,128163.016,28.716,4813
 7734,128191.984,28.965,4813
 7735,128220.094,28.108,4813
 7736,128261.297,41.206,4813
 7737,128285.688,24.387,4813
 7738,128311.867,26.189,4813
 7739,128338.328,26.454,4813
 7740,128365.648,27.321,4813
 7741,128394.320,28.670,4813
 7742,128422.414,28.096,4813
 7743,128454.016,31.602,4813
 7744,128479.977,25.954,4813
 7745,128512.859,32.891,4813
 7746,128542.492,29.630,4813
 7747,128578.375,35.884,4813
 7748,128596.164,17.795,4813
 7749,128622.508,26.340,4813
 7750,128654.852,32.347,4813
 7751,128683.195,28.342,4813
 7752,128716.922,33.721,4813
 7753,128740.820,23.898,4813
 7754,128765.328,24.506,4813
 7755,128790.562,25.243,4813
 7756,128816.648,26.083,4813
 7757,128851.852,35.207,4813
 7758,128874.688,22.830,4813
 7759,128902.570,27.889,4813
 7760,128932.477,29.901,4813
 7761,128957.141,24.661,4813
 7762,128980.922,23.777,4813
 7763,129011.672,30.757,4813
 7764,129040.031,28.357,4813
 7765,129062.883,22.854,4813
 7766,129097.109,34.228,4813
 7767,129121.828,24.721,4813
 7768,129150.734,28.899,4813
 7769,129178.898,28.170,4813
 7770,129209.367,30.461,4813
 7771,129232.141,22.781,4813
 7772,129260.383,28.242,4813
 7773,129290.438,30.057,4813
 7774,129315.664,25.222,4813
 7775,129344.328,28.664,4813
 7776,129374.195,29.867,4813
 7777,129397.086,22.891,4813
 7778,129440.625,43.533,4813
 7779,129462.258,21.634,4813
 7780,129488.992,26.737,4813
 7781,129512.445,23.457,4813
 7782,129545.438,32.993,4813
 7783,129574.344,28.899,4813
 7784,129600.266,25.919,4813
 7785,129629.328,29.070,4813
 7786,129659.281,29.953,4813
 7787,129681.109,21.832,4813
 7788,129706.281,25.161,4813
 7789,129737.758,31.482,4813
 7790,129771.992,34.234,4813
 7791,129802.820,30.831,4813
 7792,129828.594,25.767,4813
 7793,129853.984,25.395,4813
 7794,129873.492,19.507,4813
 7795,129906.648,33.160,4813
 7796,129937.891,31.242,4813
 7797,129967.898,30.011,4813
 7798,129994.250,26.346,4813
 7799,130021.875,27.631,4813
 7800,130049.492,27.613,4813
 7801,130077.469,27.980,4813
 7802,130104.641,27.164,4813
 7803,130133.258,28.617,4813
 7804,130158.234,24.981,4813
 7805,130183.539,25.303,4813
 7806,130218.969,35.432,4813
 7807,130248.203,29.238,4813
 7808,130269.633,21.420,4813
 7809,130294.297,24.669,4813
 7810,130318.992,24.694,4813
 7811,130343.789,24.796,4813
 7812,130367.977,24.186,4813
 7813,130396.898,28.928,4813
 7814,130427.359,30.457,4813
 7815,130459.422,32.067,4813
 7816,130485.039,25.612,4813
 7817,130512.461,27.424,4813
 7818,130539.258,26.791,4813
 7819,130564.891,25.643,4813
 7820,130597.164,32.272,4813
 7821,130632.039,34.871,4813
 7822,130664.562,32.527,4813
 7823,130697.219,32.660,4813
 7824,130723.672,26.442,4813
 7825,130750.711,27.044,4813
 7826,130776.562,25.859,4813
 7827,130806.344,29.772,4813
 7828,130837.492,31.151,4813
 7829,130866.547,29.060,4813
 7830,130900.039,33.489,4813
 7831,130927.305,27.260,4813
 7832,130953.859,26.559,4813
 7833,130988.039,34.180,4813
 7834,131015.141,27.101,4813
 7835,131047.609,32.460,4813
 7836,131078.469,30.863,4813
 7837,131108.797,30.328,4813
 7838,131135.156,26.364,4813
 7839,131160.078,24.919,4813
 7840,131179.219,19.141,4813
 7841,131212.062,32.843,4813
 7842,131233.250,21.196,4813
 7843,131273.156,39.900,4813
 7844,131310.016,36.870,4813
 7845,131329.922,19.892,4813
 7846,131349.906,19.994,4813
 7847,131378.609,28.704,4813
 7848,131403.172,24.556,4813
 7849,131430.500,27.330,4813
 7850,131466.047,35.547,4813
 7851,131497.234,31.193,4813
 7852,131524.062,26.829,4813
 7853,131551.938,27.862,4813
 7854,131578.781,26.846,4813
 7855,131603.484,24.709,4813
 7856,131638.703,35.213,4813
 7857,131663.016,24.323,4813
 7858,131698.656,35.627,4813
 7859,131737.125,38.466,4813
 7860,131764.000,26.890,4813
 7861,131784.625,20.617,4812
 7862,131818.797,34.162,4812
 7863,131843.656,24.864,4812
 7864,131866.391,22.750,4812
 7865,131896.891,30.496,4812
 7866,131919.188,22.297,4812
 7867,131959.016,39.824,4812
 7868,131994.031,35.021,4812
 7869,132018.109,24.071,4812
 7870,132046.391,28.278,4813
 7871,132071.547,25.159,4813
 7872,132101.078,29.528,4813
 7873,132127.078,26.008,4813
 7874,132157.906,30.827,4813
 7875,132184.625,26.711,4813
 7876,132211.250,26.635,4813
 7877,132239.750,28.496,4813
 7878,132267.062,27.321,4813
 7879,132294.922,27.857,4813
 7880,132324.906,29.977,4813
 7881,132345.203,20.291,4813
 7882,132374.797,29.600,4813
 7883,132398.703,23.916,4813
 7884,132427.297,28.578,4813
 7885,132448.312,21.017,4813
 7886,132474.531,26.223,4813
 7887,132503.891,29.356,4813
 7888,132530.812,26.926,4813
 7889,132560.828,30.019,4813
 7890,132587.234,26.396,4813
 7891,132611.188,23.957,4813
 7892,132640.328,29.144,4813
 7893,132668.016,27.690,4813
 7894,132702.703,34.685,4813
 7895,132725.797,23.088,4813
 7896,132755.172,29.375,4813
 7897,132785.859,30.696,4813
 7898,132810.172,24.302,4813
 7899,132834.641,24.477,4813
 7900,132858.953,24.318,4813
 7901,132882.688,23.736,4813
 7902,132907.547,24.853,4813
 7903,132931.703,24.156,4813
 7904,132961.562,29.859,4813
 7905,132996.500,34.941,4813
 7906,133035.516,39.014,4813
 7907,133065.359,29.849,4813
 7908,133086.234,20.869,4813
 7909,133113.219,26.986,4813
 7910,133141.906,28.684,4813
 7911,133166.688,24.786,4813
 7912,133196.453,29.757,4813
 7913,133218.797,22.340,4813
 7914,133256.766,37.978,4813
 7915,133280.094,23.320,4813
 7916,133305.406,25.318,4813
 7917,133330.797,25.385,4813
 7918,133354.156,23.356,4813
 7919,133376.516,22.362,4813
 7920,133401.703,25.194,4813
 7921,133430.953,29.257,4813
 7922,133458.156,27.187,4813
 7923,133483.312,25.163,4813
 7924,133512.000,28.687,4813
 7925,133546.297,34.304,4813
 7926,133575.172,28.870,4813
 7927,133601.453,26.286,4813
 7928,133620.750,19.287,4813
 7929,133651.641,30.896,4813
 7930,133674.219,22.584,4813
 7931,133716.594,42.371,4813
 7932,133739.141,22.536,4813
 7933,133752.625,13.502,4813
 7934,133772.703,20.077,4813
 7935,133800.781,28.068,4813
 7936,133825.016,24.233,4813
 7937,133856.047,31.037,4813
 7938,133884.750,28.696,4813
 7939,133910.188,25.444,4813
 7940,133930.875,20.685,4813
 7941,133954.688,23.823,4812
 7942,133980.938,26.241,4812
 7943,134003.828,22.890,4812
 7944,134029.766,25.934,4812
 7945,134063.469,33.706,4812
 7946,134099.016,35.547,4812
 7947,134123.047,24.036,4812
 7948,134147.172,24.116,4812
 7949,134172.609,25.439,4812
 7950,134205.484,32.876,4812
 7951,134234.109,28.627,4812
 7952,134267.469,33.346,4812
 7953,134301.844,34.392,4812
 7954,134333.391,31.545,4812
 7955,134351.750,18.363,4812
 7956,134374.297,22.535,4812
 7957,134395.203,20.911,4812
 7958,134419.859,24.656,4812
 7959,134444.094,24.235,4812
 7960,134470.219,26.116,4812
 7961,134496.328,26.114,4812
 7962,134532.375,36.058,4812
 7963,134559.094,26.715,4812
 7964,134583.047,23.952,4812
 7965,134609.688,26.642,4812
 7966,134633.156,23.462,4812
 7967,134657.250,24.099,4812
 7968,134683.312,26.070,4812
 7969,134714.141,30.813,4812
 7970,134746.859,32.727,4812
 7971,134766.484,19.622,4812
 7972,134792.844,26.360,4812
 7973,134816.766,23.917,4812
 7974,134841.641,24.875,4812
 7975,134864.703,23.069,4812
 7976,134887.938,23.236,4812
 7977,134912.688,24.749,4812
 7978,134944.219,31.520,4812
 7979,134968.766,24.549,4812
 7980,134992.141,23.386,4812
 7981,135013.844,21.699,4812
 7982,135035.812,21.972,4812
 7983,135063.891,28.077,4812
 7984,135092.531,28.641,4812
 7985,135127.766,35.233,4812
 7986,135154.953,27.178,4812
 7987,135183.219,28.281,4812
 7988,135206.594,23.369,4812
 7989,135230.484,23.892,4812
 7990,135255.906,25.421,4812
 7991,135278.828,22.918,4812
 7992,135305.000,26.171,4812
 7993,135332.312,27.317,4812
 7994,135359.516,27.195,4812
 7995,135392.328,32.816,4812
 7996,135416.484,24.167,4812
 7997,135443.250,26.769,4812
 7998,135465.516,22.253,4812
 7999,135492.578,27.079,4812
 8000,135516.391,23.796,4812
 8001,135541.469,25.071,4812
 8002,135566.016,24.572,4812
 8003,135601.344,35.318,4812
 8004,135623.484,22.130,4812
 8005,135646.750,23.270,4812
 8006,135667.969,21.228,4812
 8007,135690.750,22.768,4812
 8008,135715.875,25.130,4812
 8009,135742.625,26.764,4812
 8010,135777.344,34.714,4812
 8011,135804.078,26.713,4812
 8012,135832.484,28.420,4812
 8013,135856.266,23.776,4812
 8014,135882.766,26.491,4812
 8015,135906.656,23.912,4812
 8016,135929.875,23.222,4812
 8017,135955.859,25.975,4812
 8018,135980.391,24.535,4812
 8019,136010.547,30.150,4812
 8020,136045.234,34.687,4812
 8021,136083.531,38.299,4812
 8022,136117.672,34.136,4812
 8023,136155.844,38.178,4812
 8024,136177.328,21.489,4812
 8025,136205.750,28.418,4812
 8026,136238.797,33.034,4812
 8027,136264.312,25.520,4812
 8028,136281.453,17.132,4812
 8029,136310.641,29.211,4812
 8030,136335.016,24.367,4812
 8031,136352.016,17.012,4812
 8032,136378.547,26.525,4812
 8033,136402.844,24.282,4812
 8034,136427.141,24.306,4812
 8035,136454.328,27.180,4812
 8036,136482.094,27.762,4812
 8037,136504.953,22.865,4812
 8038,136527.953,23.005,4812
 8039,136562.406,34.454,4812
 8040,136588.406,26.004,4812
 8041,136624.984,36.564,4812
 8042,136654.125,29.138,4812
 8043,136675.438,21.314,4812
 8044,136700.297,24.860,4812
 8045,136726.297,26.007,4812
 8046,136750.594,24.299,4812
 8047,136771.656,21.064,4812
 8048,136799.828,28.174,4812
 8049,136827.281,27.461,4812
 8050,136849.844,22.547,4812
 8051,136883.375,33.547,4812
 8052,136911.078,27.697,4812
 8053,136928.406,17.326,4812
 8054,136954.078,25.663,4812
 8055,136976.250,22.178,4812
 8056,137000.125,23.875,4812
 8057,137023.500,23.363,4812
 8058,137049.016,25.531,4812
 8059,137077.297,28.281,4812
 8060,137110.047,32.747,4812
 8061,137142.609,32.562,4812
 8062,137173.062,30.451,4812
 8063,137190.172,17.107,4812
 8064,137214.766,24.583,4811
 8065,137238.922,24.168,4811
 8066,137260.281,21.358,4811
 8067,137280.344,20.064,4811
 8068,137307.297,26.966,4811
 8069,137337.766,30.464,4811
 8070,137357.266,19.507,4811
 8071,137383.188,25.907,4811
 8072,137406.328,23.145,4811
 8073,137424.500,18.173,4811
 8074,137445.422,20.909,4811
 8075,137466.188,20.777,4811
 8076,137487.953,21.777,4811
 8077,137511.234,23.266,4811
 8078,137532.969,21.739,4811
 8079,137560.391,27.412,4811
 8080,137585.812,25.425,4811
 8081,137607.531,21.715,4811
 8082,137636.188,28.661,4811
 8083,137658.812,22.623,4811
 8084,137682.203,23.393,4811
 8085,137705.062,22.860,4811
 8086,137735.547,30.481,4811
 8087,137773.359,37.830,4811
 8088,137800.047,26.680,4811
 8089,137830.172,30.122,4811
 8090,137853.719,23.540,4811
 8091,137868.125,14.410,4811
 8092,137889.438,21.306,4811
 8093,137913.188,23.764,4811
 8094,137938.781,25.581,4811
 8095,137963.531,24.751,4811
 8096,137989.188,25.665,4811
 8097,138013.625,24.430,4811
 8098,138034.281,20.653,4811
 8099,138056.594,22.321,4811
 8100,138080.234,23.639,4811
 8101,138103.672,23.442,4811
 8102,138128.141,24.461,4811
 8103,138159.000,30.856,4811
 8104,138189.656,30.656,4811
 8105,138212.156,22.507,4811
 8106,138231.875,19.720,4811
 8107,138256.969,25.090,4811
 8108,138274.000,17.044,4811
 8109,138296.344,22.336,4811
 8110,138325.484,29.132,4811
 8111,138345.594,20.116,4810
 8112,138374.156,28.559,4810
 8113,138396.391,22.232,4810
 8114,138426.359,29.975,4810
 8115,138451.141,24.791,4810
 8116,138468.641,17.502,4810
 8117,138495.031,26.383,4810
 8118,138511.234,16.208,4810
 8119,138531.125,19.880,4810
 8120,138553.641,22.511,4810
 8121,138579.859,26.234,4810
 8122,138605.031,25.163,4810
 8123,138630.641,25.616,4810
 8124,138658.578,27.942,4810
 8125,138676.078,17.482,4810
 8126,138702.422,26.353,4810
 8127,138727.422,24.998,4810
 8128,138743.969,16.549,4810
 8129,138767.062,23.093,4810
 8130,138789.969,22.906,4810
 8131,138815.000,25.029,4810
 8132,138851.266,36.269,4810
 8133,138879.891,28.634,4810
 8134,138901.859,21.958,4810
 8135,138920.531,18.673,4810
 8136,138949.766,29.229,4810
 8137,138971.016,21.247,4810
 8138,138994.844,23.836,4810
 8139,139031.094,36.250,4810
 8140,139054.188,23.086,4810
 8141,139074.516,20.340,4810
 8142,139092.844,18.311,4810
 8143,139119.297,26.478,4810
 8144,139139.734,20.430,4810
 8145,139164.359,24.626,4810
 8146,139182.453,18.084,4810
 8147,139216.312,33.863,4810
 8148,139241.828,25.526,4810
 8149,139264.891,23.054,4810
 8150,139290.250,25.359,4810
 8151,139312.156,21.893,4810
 8152,139337.266,25.120,4810
 8153,139362.891,25.619,4810
 8154,139385.500,22.609,4810
 8155,139411.938,26.458,4810
 8156,139440.297,28.344,4810
 8157,139465.641,25.352,4810
 8158,139495.766,30.125,4810
 8159,139513.406,17.634,4810
 8160,139535.859,22.450,4810
 8161,139554.250,18.389,4810
 8162,139575.359,21.124,4810
 8163,139597.078,21.713,4810
 8164,139616.266,19.185,4810
 8165,139638.109,21.833,4810
